event_type,gbtt_timestamp,original_loc_stanox,planned_timestamp,timetable_variation,original_loc_timestamp,current_train_id,delay_monitoring_point,next_report_run_time,reporting_stanox,actual_timestamp,correction_ind,event_source,train_file_address,platform,division_code,train_terminated,train_id,offroute_ind,variation_status,train_service_code,toc_id,loc_stanox,auto_expected,direction_ind,route,planned_event_type,next_report_stanox,line_ind
ARRIVAL,2023-09-09 15:16:00,,2023-09-09 15:15:30,2,,,true,1,15866,2023-09-09 15:17:00,false,AUTOMATIC,, 1,20,false,129M15MQ09,false,LATE,21731000,20,15866,true,UP,UP,ARRIVAL,15883,
ARRIVAL,2023-09-09 15:11:00,,2023-09-09 15:10:30,6,,,false,1,00000,2023-09-09 15:16:00,false,AUTOMATIC,, 2,23,false,401E64MM09,false,LATE,12366110,23,18461,true,DOWN,DOWN,ARRIVAL,18635,
DEPARTURE,,,2023-09-09 15:15:00,0,,,false,3,00000,2023-09-09 15:15:00,false,AUTOMATIC,,,61,false,541D17MO09,false,ON TIME,21702001,61,44365,true,DOWN,DOWN,DEPARTURE,44304,M
DEPARTURE,,,2023-09-09 14:44:30,31,,,true,7,75242,2023-09-09 15:15:00,false,AUTOMATIC,,,25,false,731B17MN09,false,LATE,25375002,25,75242,true,DOWN,DOWN,DEPARTURE,81001,
DEPARTURE,,,2023-09-09 15:10:30,5,,,false,1,00000,2023-09-09 15:15:00,false,AUTOMATIC,,,28,false,551B58MO09,false,LATE,22154000,28,61011,true,UP,UP,DEPARTURE,61100,F
DEPARTURE,2023-09-09 15:14:00,,2023-09-09 15:14:30,1,,,false,2,00000,2023-09-09 15:15:00,false,AUTOMATIC,, 2,84,false,872S43MP09,false,LATE,24671205,84,87150,true,DOWN,DOWN,DEPARTURE,87148,
ARRIVAL,2023-09-09 15:17:00,,2023-09-09 15:16:30,0,,,true,1,87014,2023-09-09 15:16:00,false,AUTOMATIC,, 1,84,false,872J37MQ09,false,ON TIME,24672404,84,87014,true,UP,UP,ARRIVAL,87016,
DEPARTURE,,,2023-09-09 14:54:00,21,,,true,1,51349,2023-09-09 15:15:00,false,AUTOMATIC,,,80,false,891C41MM09,false,LATE,24648005,80,51349,true,UP,UP,DEPARTURE,51412,U
ARRIVAL,2023-09-09 15:04:00,,2023-09-09 15:03:30,13,,,true,1,86066,2023-09-09 15:16:00,false,AUTOMATIC,, 4,84,false,861W20MM09,false,LATE,24620104,84,86066,true,UP,UP,ARRIVAL,86042,
DEPARTURE,2023-09-09 15:11:00,,2023-09-09 15:11:30,3,,,false,5,00000,2023-09-09 15:14:00,false,AUTOMATIC,, 2,25,false,742L38MQ09,false,LATE,25506005,25,74340,true,DOWN,DOWN,DEPARTURE,74428,D
ARRIVAL,2023-09-09 15:16:00,,2023-09-09 15:16:00,0,,,true,1,73255,2023-09-09 15:16:00,false,AUTOMATIC,, 3,33,false,509T97MO09,false,ON TIME,21381001,33,73255,true,DOWN,DOWN,ARRIVAL,73663,D
DEPARTURE,,,2023-09-09 15:08:30,7,,,true,3,82241,2023-09-09 15:15:00,false,AUTOMATIC,,,25,false,851A86MI09,false,LATE,25397003,25,82241,true,UP,UP,DEPARTURE,82207,
DEPARTURE,2023-09-09 15:02:00,,2023-09-09 15:02:00,13,,,true,4,40076,2023-09-09 15:15:00,false,AUTOMATIC,, 2,71,false,771W93MI09,false,LATE,25434000,71,40076,true,DOWN,DOWN,DEPARTURE,40073,D
DEPARTURE,,,2023-09-09 15:00:30,15,,,true,2,66460,2023-09-09 15:15:00,false,AUTOMATIC,, 1,29,false,672D67MN09,false,LATE,22332000,29,66460,true,UP,UP,DEPARTURE,66430,D
ARRIVAL,2023-09-09 15:10:00,,2023-09-09 15:10:00,6,,,true,1,87121,2023-09-09 15:16:00,false,AUTOMATIC,, 1,84,false,862S44MP09,false,LATE,24671205,84,87121,true,UP,UP,ARRIVAL,87122,M
ARRIVAL,,,2023-09-09 15:12:00,4,,,true,1,87975,2023-09-09 15:16:00,false,AUTOMATIC,,,88,false,871M83MQ09,false,LATE,24969000,88,87975,true,,,ARRIVAL,87971,
DEPARTURE,2023-09-09 15:15:00,,2023-09-09 15:15:30,0,,,false,5,00000,2023-09-09 15:15:00,false,AUTOMATIC,,,74,false,661U541P09,false,ON TIME,25530004,74,66437,true,UP,UP,DEPARTURE,69300,
ARRIVAL,2023-09-09 15:17:00,,2023-09-09 15:17:00,1,,,true,2,66444,2023-09-09 15:16:00,false,AUTOMATIC,,,29,false,662K74MP09,false,EARLY,22254000,29,66444,true,UP,UP,ARRIVAL,66441,
DEPARTURE,2023-09-09 15:16:00,,2023-09-09 15:16:00,1,,,true,2,65601,2023-09-09 15:15:00,false,AUTOMATIC,, 3,29,false,652R41MQ09,false,EARLY,12272320,29,65601,true,UP,UP,DEPARTURE,65603,B
DEPARTURE,,,2023-09-09 15:16:00,0,,,true,7,70050,2023-09-09 15:16:00,false,AUTOMATIC,,,65,false,361A54MN09,false,ON TIME,22109001,65,70050,true,UP,UP,DEPARTURE,70201,
ARRIVAL,2023-09-09 15:16:00,,2023-09-09 15:15:30,1,,,true,5,31510,2023-09-09 15:16:00,false,AUTOMATIC,, 3,20,false,129M13MM09,false,LATE,21731000,20,31510,true,UP,UP,ARRIVAL,31515,
DEPARTURE,2023-09-09 15:15:00,,2023-09-09 15:15:30,0,,,false,1,00000,2023-09-09 15:15:00,false,AUTOMATIC,, 2,33,false,739W82MO09,false,ON TIME,21381202,33,50435,true,DOWN,DOWN,DEPARTURE,50434,
DEPARTURE,2023-09-09 15:13:00,,2023-09-09 15:13:00,2,,,true,4,51014,2023-09-09 15:15:00,false,AUTOMATIC,, 2,79,false,522B38MP09,false,LATE,21936004,79,51014,true,DOWN,DOWN,DEPARTURE,51013,D
DEPARTURE,2023-09-09 15:15:00,,2023-09-09 15:15:30,0,,,false,2,00000,2023-09-09 15:15:00,false,AUTOMATIC,,,33,false,739W86MQ09,false,ON TIME,21381901,33,63636,true,UP,UP,DEPARTURE,52745,
DEPARTURE,,,2023-09-09 15:12:00,3,,,true,7,43328,2023-09-09 15:15:00,false,AUTOMATIC,,,65,false,721H24MN09,false,LATE,22108001,65,43328,true,DOWN,DOWN,DEPARTURE,43308,H
ARRIVAL,2023-09-09 15:17:00,,2023-09-09 15:17:00,1,,,true,,44038,2023-09-09 15:16:00,false,AUTOMATIC,, 5,28,true,442T59MP09,false,EARLY,22277000,28,44038,true,UP,UP,DESTINATION,,
DEPARTURE,2023-09-09 15:07:00,,2023-09-09 15:07:00,6,,,false,3,00000,2023-09-09 15:13:00,false,AUTOMATIC,, 1,60,false,042T90MO09,false,LATE,23586003,60,04715,true,UP,UP,DEPARTURE,04702,
ARRIVAL,2023-09-09 15:11:00,,2023-09-09 15:11:00,6,,,true,,04714,2023-09-09 15:17:00,false,AUTOMATIC,, 1,60,true,042T90MO09,false,LATE,23586003,60,04714,true,DOWN,DOWN,DESTINATION,,
DEPARTURE,,,2023-09-09 14:52:00,23,,,true,12,45603,2023-09-09 15:15:00,false,AUTOMATIC,LET, 2,54,false,885Q89MJ09,false,LATE,55460080,54,45603,true,DOWN,DOWN,DEPARTURE,45201,S
DEPARTURE,,,2023-09-09 15:23:30,7,,,false,1,00000,2023-09-09 15:16:00,false,AUTOMATIC,,,23,false,305B302M09,false,EARLY,21737000,23,17151,true,DOWN,DOWN,DEPARTURE,17135,D
DEPARTURE,2023-09-09 15:14:00,,2023-09-09 15:14:00,1,,,false,4,00000,2023-09-09 15:15:00,false,AUTOMATIC,, 1,23,false,172N18MP09,false,LATE,11810920,23,18071,true,UP,UP,DEPARTURE,18076,D
ARRIVAL,2023-09-09 15:18:00,,2023-09-09 15:18:00,1,,,true,,86031,2023-09-09 15:17:00,false,AUTOMATIC,, 3,84,true,872S39MN09,false,EARLY,24671205,84,86031,true,DOWN,DOWN,DESTINATION,,
ARRIVAL,2023-09-09 15:16:00,,2023-09-09 15:15:30,1,,,false,1,00000,2023-09-09 15:16:00,false,AUTOMATIC,, 3,64,false,382N35MP09,false,LATE,12305012,64,38181,true,UP,UP,ARRIVAL,38182,
ARRIVAL,2023-09-09 15:17:00,,2023-09-09 15:17:00,0,,,true,,07257,2023-09-09 15:17:00,false,AUTOMATIC,,11,60,true,081A09MO09,false,ON TIME,13568015,60,07257,true,DOWN,DOWN,DESTINATION,,
ARRIVAL,,,2023-09-09 15:16:30,0,,,false,1,00000,2023-09-09 15:16:00,false,AUTOMATIC,,,60,false,011T88MP09,false,ON TIME,23549003,60,01138,true,,,ARRIVAL,01144,
ARRIVAL,2023-09-09 15:16:00,,2023-09-09 15:16:00,0,,,false,1,00000,2023-09-09 15:16:00,false,AUTOMATIC,, 1,93,false,512O06MN09,false,ON TIME,24682004,93,87136,true,UP,UP,ARRIVAL,87138,
ARRIVAL,2023-09-09 14:41:00,,2023-09-09 14:40:30,36,,,true,1,75018,2023-09-09 15:16:00,false,AUTOMATIC,, 2,25,false,731G17MN09,false,LATE,25390003,25,75018,true,DOWN,DOWN,ARRIVAL,68162,
DEPARTURE,2023-09-09 15:15:00,,2023-09-09 15:15:00,0,,,true,4,65630,2023-09-09 15:15:00,false,AUTOMATIC,, 5,29,false,692H59MP09,false,ON TIME,12259320,29,65630,true,DOWN,DOWN,DEPARTURE,65826,5
ARRIVAL,2023-09-09 15:15:00,,2023-09-09 15:15:00,1,,,false,1,00000,2023-09-09 15:16:00,false,AUTOMATIC,,,29,false,652A33MO09,false,LATE,12256320,29,65669,true,DOWN,DOWN,ARRIVAL,65671,
DEPARTURE,2023-09-09 15:15:00,,2023-09-09 15:15:00,0,,,false,3,00000,2023-09-09 15:15:00,false,AUTOMATIC,, 3,33,false,509T19MQ09,false,ON TIME,21381001,33,50331,true,UP,UP,DEPARTURE,50333,
ARRIVAL,2023-09-09 15:17:00,,2023-09-09 15:17:00,1,,,false,1,00000,2023-09-09 15:16:00,false,AUTOMATIC,, 1,21,false,501K77MP09,false,EARLY,21943001,21,50327,true,UP,UP,ARRIVAL,50251,
DEPARTURE,2023-09-09 15:12:00,,2023-09-09 15:12:00,3,,,true,2,72275,2023-09-09 15:15:00,false,AUTOMATIC,, 5,30,false,522N86MO09,false,LATE,22214000,30,72275,true,DOWN,DOWN,DEPARTURE,72251,D
ARRIVAL,,,2023-09-09 15:14:30,2,,,false,1,00000,2023-09-09 15:16:00,false,AUTOMATIC,,,28,false,601H36MO09,false,LATE,22156000,28,63405,true,,,ARRIVAL,63451,
DEPARTURE,2023-09-09 15:14:00,,2023-09-09 15:14:00,1,,,false,1,00000,2023-09-09 15:15:00,false,AUTOMATIC,, 1,30,false,879D37MP09,false,LATE,22215003,30,52078,true,UP,UP,DEPARTURE,52074,
DEPARTURE,,,2023-09-09 15:06:00,10,,,true,1,72237,2023-09-09 15:16:00,false,AUTOMATIC,,,30,false,522Y86MO09,false,LATE,22214000,30,72237,true,UP,UP,DEPARTURE,72238,
DEPARTURE,2023-09-09 15:14:00,,2023-09-09 15:14:30,1,,,false,2,00000,2023-09-09 15:15:00,false,AUTOMATIC,,,29,false,662V72MQ09,false,LATE,12257320,29,66461,true,DOWN,DOWN,DEPARTURE,66430,
DEPARTURE,2023-09-09 15:15:00,,2023-09-09 15:15:30,0,,,false,1,00000,2023-09-09 15:15:00,false,AUTOMATIC,, 2,30,false,722J73MQ09,false,ON TIME,21921000,30,51563,true,DOWN,DOWN,DEPARTURE,51562,D
DEPARTURE,2023-09-09 15:11:00,,2023-09-09 15:11:30,4,,,false,2,00000,2023-09-09 15:15:00,false,AUTOMATIC,, 2,84,false,872U41MP09,false,LATE,24671105,84,87108,true,DOWN,DOWN,DEPARTURE,87109,
ARRIVAL,2023-09-09 15:17:00,,2023-09-09 15:17:00,1,,,false,2,00000,2023-09-09 15:16:00,false,AUTOMATIC,, 1,29,false,721U37MN09,false,EARLY,22209000,29,65311,true,DOWN,DOWN,ARRIVAL,65309,1
DEPARTURE,,,2023-09-09 15:16:30,0,,,false,2,00000,2023-09-09 15:16:00,false,AUTOMATIC,,,30,false,722J73MQ09,false,ON TIME,21921000,30,51562,true,DOWN,DOWN,DEPARTURE,51561,
ARRIVAL,2023-09-09 15:14:00,,2023-09-09 15:13:30,4,,,false,1,00000,2023-09-09 15:17:00,false,AUTOMATIC,, 2,84,false,872U41MP09,false,LATE,24671105,84,87109,true,DOWN,DOWN,ARRIVAL,87110,
ARRIVAL,2023-09-09 15:16:00,,2023-09-09 15:15:30,1,,,true,1,87967,2023-09-09 15:16:00,false,AUTOMATIC,, 3,88,false,881F39MP09,false,LATE,24746000,88,87967,true,UP,UP,ARRIVAL,87966,
DEPARTURE,,,2023-09-09 15:15:30,0,,,true,3,73251,2023-09-09 15:15:00,false,AUTOMATIC,,,86,false,731T64MQ09,false,ON TIME,25905000,86,73251,true,DOWN,DOWN,DEPARTURE,73663,M
ARRIVAL,,,,0,,,false,,,2023-09-09 15:17:00,false,AUTOMATIC,,,86,false,731T64MQ09,true,OFF ROUTE,25905000,86,73253,,,,ARRIVAL,,
DEPARTURE,2023-09-09 15:15:00,,2023-09-09 15:15:00,0,,,true,1,17132,2023-09-09 15:15:00,false,AUTOMATIC,, 6,61,false,171A37MQ09,false,ON TIME,21702001,61,17132,true,UP,UP,DEPARTURE,17131,D
ARRIVAL,2023-09-09 15:17:00,,2023-09-09 15:16:30,1,,,false,1,00000,2023-09-09 15:17:00,false,AUTOMATIC,,,80,false,881U32MP09,false,LATE,24606004,80,89401,true,DOWN,DOWN,ARRIVAL,89410,
DEPARTURE,,,2023-09-09 15:10:00,5,,,true,2,32213,2023-09-09 15:15:00,false,AUTOMATIC,,,23,false,322G58MP09,false,LATE,12230110,23,32213,true,DOWN,DOWN,DEPARTURE,32210,M
DEPARTURE,2023-09-09 15:04:00,,2023-09-09 15:04:30,11,,,true,1,78705,2023-09-09 15:15:00,false,AUTOMATIC,, 1,71,false,782A38MP09,false,LATE,25442000,71,78705,true,UP,UP,DEPARTURE,78699,
DEPARTURE,,,2023-09-09 15:16:00,1,,,true,1,73663,2023-09-09 15:15:00,false,AUTOMATIC,, 1,25,false,732N48MQ09,false,EARLY,25506005,25,73663,true,DOWN,DOWN,DEPARTURE,73775,M
DEPARTURE,,,2023-09-09 15:07:00,9,,,true,7,81001,2023-09-09 15:16:00,false,AUTOMATIC,,,25,false,791L22MM09,false,LATE,25375002,25,81001,true,UP,UP,DEPARTURE,75242,
DEPARTURE,2023-09-09 15:15:00,,2023-09-09 15:15:00,0,,,true,2,87214,2023-09-09 15:15:00,false,AUTOMATIC,, 2,84,false,872U42MO09,false,ON TIME,24671105,84,87214,true,UP,UP,DEPARTURE,87286,
DEPARTURE,2023-09-09 15:14:00,,2023-09-09 15:14:30,1,,,true,12,02007,2023-09-09 15:15:00,false,AUTOMATIC,, 2,60,false,021H61MN09,false,LATE,23547003,60,02007,true,DOWN,DOWN,DEPARTURE,01127,
ARRIVAL,2023-09-09 15:14:00,,2023-09-09 15:14:00,3,,,true,1,03226,2023-09-09 15:17:00,false,AUTOMATIC,, 1,60,false,031L42MP09,false,LATE,23536003,60,03226,true,UP,UP,ARRIVAL,03239,
DEPARTURE,,,2023-09-09 15:15:30,0,,,false,1,00000,2023-09-09 15:15:00,false,AUTOMATIC,,B,30,false,722C37MP09,false,ON TIME,22216000,30,72315,true,UP,UP,DEPARTURE,72316,B
ARRIVAL,2023-09-09 15:17:00,,2023-09-09 15:17:00,1,,,true,1,72017,2023-09-09 15:16:00,false,AUTOMATIC,, 2,30,false,722C39MQ09,false,EARLY,22216000,30,72017,true,UP,UP,ARRIVAL,72008,
DEPARTURE,,,2023-09-09 15:14:30,2,,,true,2,70320,2023-09-09 15:16:00,false,AUTOMATIC,,S,29,false,702K34MQ09,false,LATE,22209000,29,70320,true,UP,UP,DEPARTURE,70319,S
ARRIVAL,2023-09-09 15:16:00,,2023-09-09 15:15:30,1,,,true,1,87603,2023-09-09 15:16:00,false,AUTOMATIC,, 5,30,false,879B39MQ09,false,LATE,22215003,30,87603,true,UP,UP,ARRIVAL,87578,
DEPARTURE,2023-09-09 15:14:00,,2023-09-09 15:14:00,1,,,true,2,72241,2023-09-09 15:15:00,false,AUTOMATIC,, 2,30,false,872L38MQ09,false,LATE,22204000,30,72241,true,DOWN,DOWN,DEPARTURE,72242,P
ARRIVAL,2023-09-09 15:16:00,,2023-09-09 15:16:00,1,,,false,1,00000,2023-09-09 15:17:00,false,AUTOMATIC,, 2,30,false,872L38MQ09,false,LATE,22204000,30,72242,true,DOWN,DOWN,ARRIVAL,72238,
DEPARTURE,,,2023-09-09 15:16:30,1,,,false,3,00000,2023-09-09 15:15:00,false,AUTOMATIC,, 1,88,false,882G39MP09,false,EARLY,24743000,88,88271,true,UP,UP,DEPARTURE,88249,
ARRIVAL,2023-09-09 15:17:00,,2023-09-09 15:17:00,1,,,true,1,88483,2023-09-09 15:16:00,false,AUTOMATIC,, 3,80,false,882F45MQ09,false,EARLY,24655005,80,88483,true,UP,UP,ARRIVAL,88468,
DEPARTURE,2023-09-09 15:09:00,,2023-09-09 15:09:30,6,,,false,3,00000,2023-09-09 15:15:00,false,AUTOMATIC,, 2,88,false,872I36MP09,false,LATE,24785000,88,87669,true,DOWN,DOWN,DEPARTURE,87671,
ARRIVAL,2023-09-09 15:12:00,,2023-09-09 15:11:30,5,,,true,1,43031,2023-09-09 15:16:00,false,AUTOMATIC,, 3,29,false,422G54MP09,false,LATE,22327000,29,43031,true,UP,UP,ARRIVAL,43044,
ARRIVAL,2023-09-09 15:15:00,,2023-09-09 15:15:00,1,,,false,1,00000,2023-09-09 15:16:00,false,AUTOMATIC,, 1,80,false,872M78MP09,false,LATE,24652005,80,88475,true,DOWN,DOWN,ARRIVAL,88314,
ARRIVAL,2023-09-09 15:16:00,,2023-09-09 15:16:00,0,,,true,1,87568,2023-09-09 15:16:00,false,AUTOMATIC,, 3,30,false,529A39MP09,false,ON TIME,22215003,30,87568,true,DOWN,DOWN,ARRIVAL,87572,
DEPARTURE,2023-09-09 15:16:00,,2023-09-09 15:16:00,1,,,true,1,52084,2023-09-09 15:15:00,false,AUTOMATIC,, 6,30,false,529C39MQ09,false,EARLY,22215003,30,52084,true,DOWN,DOWN,DEPARTURE,52088,D
ARRIVAL,2023-09-09 15:17:00,,2023-09-09 15:16:30,0,,,false,1,00000,2023-09-09 15:16:00,false,AUTOMATIC,, 2,30,false,529G39MQ09,false,ON TIME,22218000,30,52090,true,DOWN,DOWN,ARRIVAL,87566,
DEPARTURE,2023-09-09 15:13:00,,2023-09-09 15:13:30,2,,,false,2,00000,2023-09-09 15:15:00,false,AUTOMATIC,, 1,30,false,889F37MP09,false,LATE,22218000,30,52082,true,UP,UP,DEPARTURE,52080,
ARRIVAL,2023-09-09 15:16:00,,2023-09-09 15:15:30,2,,,false,1,00000,2023-09-09 15:17:00,false,AUTOMATIC,, 2,88,false,872C40MQ09,false,LATE,24743000,88,88181,true,DOWN,DOWN,ARRIVAL,88221,
DEPARTURE,2023-09-09 15:12:00,,2023-09-09 15:12:00,3,,,false,3,00000,2023-09-09 15:15:00,false,AUTOMATIC,, 2,88,false,872C40MQ09,false,LATE,24743000,88,88161,true,DOWN,DOWN,DEPARTURE,88181,
ARRIVAL,2023-09-09 15:18:00,,2023-09-09 15:17:30,1,,,true,3,87701,2023-09-09 15:16:00,false,AUTOMATIC,, 1,88,false,881F37MM09,false,EARLY,24746000,88,87701,true,UP,UP,ARRIVAL,87700,
ARRIVAL,,,2023-09-09 15:17:00,0,,,true,1,04821,2023-09-09 15:17:00,false,AUTOMATIC,,,27,false,041V68MQ09,false,ON TIME,22180008,27,04821,true,,,ARRIVAL,04827,
DEPARTURE,2023-09-09 15:15:00,,2023-09-09 15:15:00,0,,,true,1,03054,2023-09-09 15:15:00,false,AUTOMATIC,, 2,60,false,031T44MQ09,false,ON TIME,23536003,60,03054,true,UP,UP,DEPARTURE,03053,
DEPARTURE,,,2023-09-09 15:07:30,9,,,false,3,00000,2023-09-09 15:16:00,false,AUTOMATIC,,,25,false,771F17MK09,false,LATE,25470001,25,86513,true,UP,UP,DEPARTURE,86499,F
DEPARTURE,2023-09-09 15:12:00,,2023-09-09 15:12:00,3,,,false,2,00000,2023-09-09 15:15:00,false,AUTOMATIC,, 2,80,false,881V76MP09,false,LATE,24653005,80,88311,true,DOWN,DOWN,DEPARTURE,88313,
DEPARTURE,2023-09-09 14:57:00,,2023-09-09 14:57:30,18,,,true,7,36711,2023-09-09 15:15:00,false,AUTOMATIC,, 2,28,false,481R68MF09,false,LATE,22269000,28,36711,true,DOWN,DOWN,DEPARTURE,36705,
DEPARTURE,,,2023-09-09 15:11:30,4,,,true,9,15883,2023-09-09 15:15:00,false,AUTOMATIC,, 2,61,false,541S18MM09,false,LATE,21700001,61,15883,true,DOWN,DOWN,DEPARTURE,15866,M
DEPARTURE,,,2023-09-09 15:14:30,2,,,true,2,16421,2023-09-09 15:16:00,false,AUTOMATIC,,,23,false,162C49MQ09,false,LATE,11830920,23,16421,true,DOWN,DOWN,DEPARTURE,16124,H
DEPARTURE,2023-09-09 15:15:00,,2023-09-09 15:15:00,0,,,true,2,87138,2023-09-09 15:15:00,false,AUTOMATIC,, 2,93,false,512O10MN09,false,ON TIME,24682004,93,87138,true,DOWN,DOWN,DEPARTURE,87136,D
DEPARTURE,2023-09-09 15:13:00,,2023-09-09 15:13:00,2,,,true,2,53104,2023-09-09 15:15:00,false,AUTOMATIC,, 1,88,false,879S32MM09,false,LATE,22721000,88,53104,true,DOWN,DOWN,DEPARTURE,53015,C
ARRIVAL,2023-09-09 15:07:00,,2023-09-09 15:07:00,9,,,true,1,17105,2023-09-09 15:16:00,false,AUTOMATIC,, 1,23,false,162C98MO09,false,LATE,11830920,23,17105,true,UP,UP,ARRIVAL,17103,
DEPARTURE,,,2023-09-09 15:15:30,1,,,false,3,00000,2023-09-09 15:16:00,false,AUTOMATIC,,,20,false,311P77MN09,false,LATE,21734000,20,17117,true,DOWN,DOWN,DEPARTURE,17112,H
DEPARTURE,2023-09-09 15:15:00,,2023-09-09 15:15:30,0,,,false,2,00000,2023-09-09 15:15:00,false,AUTOMATIC,, 1,60,false,042H11MO09,false,ON TIME,13560015,60,06712,true,DOWN,DOWN,DEPARTURE,06710,
DEPARTURE,2023-09-09 15:14:00,,2023-09-09 15:14:30,1,,,true,2,38201,2023-09-09 15:15:00,false,AUTOMATIC,, 2,64,false,402C35MP09,false,LATE,22306003,64,38201,true,UP,UP,DEPARTURE,38202,
ARRIVAL,2023-09-09 14:37:00,,2023-09-09 14:37:00,40,,,true,1,77301,2023-09-09 15:17:00,false,AUTOMATIC,, 3,25,false,731B15ML09,false,LATE,25375002,25,77301,true,DOWN,DOWN,ARRIVAL,77307,
DEPARTURE,2023-09-09 15:15:00,,2023-09-09 15:15:00,0,,,true,3,65630,2023-09-09 15:15:00,false,AUTOMATIC,, 8,29,false,652R39MP09,false,ON TIME,12272320,29,65630,true,DOWN,DOWN,DEPARTURE,66500,8
ARRIVAL,2023-09-09 15:18:00,,2023-09-09 15:17:30,0,,,false,1,00000,2023-09-09 15:17:00,false,AUTOMATIC,, 2,60,false,042H11MO09,false,ON TIME,13560015,60,06710,true,DOWN,DOWN,ARRIVAL,06707,
ARRIVAL,2023-09-09 15:17:00,,2023-09-09 15:16:30,1,,,true,1,05109,2023-09-09 15:17:00,false,AUTOMATIC,, 1,60,false,061R78MQ09,false,LATE,23548003,60,05109,true,UP,UP,ARRIVAL,05111,
DEPARTURE,2023-09-09 15:15:00,,2023-09-09 15:15:00,0,,,true,1,38183,2023-09-09 15:15:00,false,AUTOMATIC,, 3,64,false,402C34MP09,false,ON TIME,22306003,64,38183,true,UP,UP,DEPARTURE,38184,
ARRIVAL,2023-09-09 15:15:00,,2023-09-09 15:15:00,1,,,true,2,32000,2023-09-09 15:16:00,false,AUTOMATIC,,13,23,false,301Y68MN09,false,LATE,12362822,23,32000,true,UP,UP,ARRIVAL,32009,
ARRIVAL,2023-09-09 15:19:00,,2023-09-09 15:18:30,0,,,false,1,00000,2023-09-09 15:18:00,false,AUTOMATIC,, 1,64,false,362G54MQ09,false,ON TIME,22304003,64,36015,true,UP,UP,ARRIVAL,36027,
DEPARTURE,2023-09-09 15:15:00,,2023-09-09 15:15:30,0,,,false,2,00000,2023-09-09 15:15:00,false,AUTOMATIC,, 2,30,false,522U48MQ09,false,ON TIME,21234001,30,51961,true,DOWN,DOWN,DEPARTURE,51955,D
DEPARTURE,2023-09-09 15:11:00,,2023-09-09 15:11:30,3,,,false,3,00000,2023-09-09 15:14:00,false,AUTOMATIC,, 2,60,false,072M82MP09,false,LATE,13562015,60,07551,true,UP,UP,DEPARTURE,07416,
ARRIVAL,2023-09-09 15:17:00,,2023-09-09 15:17:00,0,,,true,,42140,2023-09-09 15:17:00,false,AUTOMATIC,,10,71,true,401K12MP09,false,ON TIME,22340000,71,42140,true,UP,UP,DESTINATION,,
ARRIVAL,2023-09-09 15:17:00,,2023-09-09 15:16:30,0,,,false,1,00000,2023-09-09 15:16:00,false,AUTOMATIC,, 1,80,false,892F46MQ09,false,ON TIME,24655005,80,88495,true,UP,UP,ARRIVAL,88491,
DEPARTURE,2023-09-09 15:16:00,,2023-09-09 15:16:00,1,,,false,2,00000,2023-09-09 15:15:00,false,AUTOMATIC,, 1,64,false,362G54MQ09,false,EARLY,22304003,64,36013,true,UP,UP,DEPARTURE,36015,
DEPARTURE,2023-09-09 15:14:00,,2023-09-09 15:14:00,2,,,true,2,79828,2023-09-09 15:16:00,false,MANUAL,,,71,false,792G62MQ09,false,LATE,25431000,71,79828,false,,,DEPARTURE,79825,
DEPARTURE,2023-09-09 15:14:00,,2023-09-09 15:14:30,1,,,false,2,00000,2023-09-09 15:15:00,false,AUTOMATIC,, 1,30,false,879D39MQ09,false,LATE,22215003,30,87626,true,UP,UP,DEPARTURE,87627,
ARRIVAL,2023-09-09 15:18:00,,2023-09-09 15:17:30,0,,,true,2,42140,2023-09-09 15:17:00,false,AUTOMATIC,, 6,29,false,361G57MP09,false,ON TIME,22300000,29,42140,true,UP,UP,ARRIVAL,42155,
ARRIVAL,2023-09-09 15:14:00,,2023-09-09 15:14:00,2,,,true,,07416,2023-09-09 15:16:00,false,AUTOMATIC,, 1,60,true,072M82MP09,false,LATE,13562015,60,07416,true,UP,UP,DESTINATION,,
DEPARTURE,2023-09-09 15:16:00,,2023-09-09 15:16:00,1,,,true,2,63629,2023-09-09 15:15:00,false,AUTOMATIC,,,88,false,879J42MN09,false,EARLY,22729000,88,63629,true,DOWN,DOWN,DEPARTURE,54304,C
DEPARTURE,2023-09-09 15:15:00,,2023-09-09 15:15:00,0,,,true,2,87603,2023-09-09 15:15:00,false,AUTOMATIC,, 1,30,false,529C38MP09,false,ON TIME,22215003,30,87603,true,DOWN,DOWN,DEPARTURE,87629,
ARRIVAL,2023-09-09 15:19:00,,2023-09-09 15:17:00,1,,,true,,51533,2023-09-09 15:16:00,false,AUTOMATIC,, 1,30,true,722J69MP09,false,EARLY,21921000,30,51533,true,DOWN,DOWN,DESTINATION,,
DEPARTURE,2023-09-09 15:15:00,,2023-09-09 15:15:00,0,,,true,1,85501,2023-09-09 15:15:00,false,MANUAL,,,25,false,852F83MQ09,false,ON TIME,25478001,25,85501,false,,,DEPARTURE,85505,
ARRIVAL,,,2023-09-09 15:16:30,1,,,true,1,63201,2023-09-09 15:17:00,false,AUTOMATIC,,,28,false,631F50MQ09,false,LATE,22150000,28,63201,true,,,ARRIVAL,62423,
ARRIVAL,2023-09-09 14:46:00,,2023-09-09 14:46:00,31,,,true,1,74237,2023-09-09 15:17:00,false,AUTOMATIC,,10,25,false,801L20MG09,false,LATE,25375002,25,74237,true,UP,UP,ARRIVAL,74233,U
